URL,License,Title,Author(s),PDF
http://arxiv.org/abs/2304.01097v2,creativecommons.org/licenses/by/4.0/,DoctorGLM: Fine-tuning your Chinese Doctor is not a Herculean Task,Honglin Xiong and Sheng Wang and Yitao Zhu and Zihao Zhao and Yuxiao Liu and Linlin Huang and Qian Wang and Dinggang Shen,http://arxiv.org/pdf/2304.01097v2
http://arxiv.org/abs/2304.02822v1,creativecommons.org/licenses/by/4.0/,Approach Intelligent Writing Assistants Usability with Seven Stages of Action,Avinash Bhat and Disha Shrivastava and Jin L. C. Guo,http://arxiv.org/pdf/2304.02822v1
http://arxiv.org/abs/2304.09865v1,creativecommons.org/licenses/by/4.0/,Safer Conversational AI as a Source of User Delight,Xiaoding Lu and Aleksey Korshuk and Zongyi Liu and William Beauchamp and Chai Research,http://arxiv.org/pdf/2304.09865v1
http://arxiv.org/abs/2201.01549v4,creativecommons.org/licenses/by/4.0/,SPT-Code: Sequence-to-Sequence Pre-Training for Learning Source Code Representations,Changan Niu and Chuanyi Li and Vincent Ng and Jidong Ge and Liguo Huang and Bin Luo,http://arxiv.org/pdf/2201.01549v4
http://arxiv.org/abs/2206.10265v2,creativecommons.org/licenses/by/4.0/,KnowDA: All-in-One Knowledge Mixture Model for Data Augmentation in Low-Resource NLP,Yufei Wang and Jiayi Zheng and Can Xu and Xiubo Geng and Tao Shen and Chongyang Tao and Daxin Jiang,http://arxiv.org/pdf/2206.10265v2
http://arxiv.org/abs/1805.01952v2,creativecommons.org/licenses/by/4.0/,A Coherent Unsupervised Model for Toponym Resolution,Ehsan Kamalloo and Davood Rafiei,http://arxiv.org/pdf/1805.01952v2
http://arxiv.org/abs/2106.13876v4,creativecommons.org/licenses/by/4.0/,Knowledge-Grounded Self-Rationalization via Extractive and Natural Language Explanations,Bodhisattwa Prasad Majumder and Oana-Maria Camburu and Thomas Lukasiewicz and Julian McAuley,http://arxiv.org/pdf/2106.13876v4
http://arxiv.org/abs/2204.13874v1,creativecommons.org/licenses/by/4.0/,OA-Mine: Open-World Attribute Mining for E-Commerce Products with Weak Supervision,Xinyang Zhang and Chenwei Zhang and Xian Li and Xin Luna Dong and Jingbo Shang and Christos Faloutsos and Jiawei Han,http://arxiv.org/pdf/2204.13874v1
http://arxiv.org/abs/2206.02369v2,creativecommons.org/licenses/by/4.0/,Learning to Break the Loop: Analyzing and Mitigating Repetitions for Neural Text Generation,Jin Xu and Xiaojiang Liu and Jianhao Yan and Deng Cai and Huayang Li and Jian Li,http://arxiv.org/pdf/2206.02369v2
http://arxiv.org/abs/2208.08080v1,creativecommons.org/licenses/by/4.0/,Multimodal Lecture Presentations Dataset: Understanding Multimodality in Educational Slides,Dong Won Lee and Chaitanya Ahuja and Paul Pu Liang and Sanika Natu and Louis-Philippe Morency,http://arxiv.org/pdf/2208.08080v1
http://arxiv.org/abs/2209.05433v2,creativecommons.org/licenses/by/4.0/,FP8 Formats for Deep Learning,Paulius Micikevicius and Dusan Stosic and Neil Burgess and Marius Cornea and Pradeep Dubey and Richard Grisenthwaite and Sangwon Ha and Alexander Heinecke and Patrick Judd and John Kamalu and Naveen Mellempudi and Stuart Oberman and Mohammad Shoeybi and Michael Siu and Hao Wu,http://arxiv.org/pdf/2209.05433v2
http://arxiv.org/abs/2209.15197v1,creativecommons.org/licenses/by/4.0/,Evaluation of taxonomic and neural embedding methods for calculating semantic similarity,Dongqiang Yang and Yanqin Yin,http://arxiv.org/pdf/2209.15197v1
http://arxiv.org/abs/2302.07324v1,creativecommons.org/licenses/by/4.0/,READIN: A Chinese Multi-Task Benchmark with Realistic and Diverse Input Noises,Chenglei Si and Zhengyan Zhang and Yingfa Chen and Xiaozhi Wang and Zhiyuan Liu and Maosong Sun,http://arxiv.org/pdf/2302.07324v1
http://arxiv.org/abs/2303.15078v2,creativecommons.org/licenses/by/4.0/,Large Language Models are Diverse Role-Players for Summarization Evaluation,Ning Wu and Ming Gong and Linjun Shou and Shining Liang and Daxin Jiang,http://arxiv.org/pdf/2303.15078v2
http://arxiv.org/abs/2304.02080v1,creativecommons.org/licenses/by/4.0/,Scalable and Accurate Self-supervised Multimodal Representation Learning without Aligned Video and Text Data,Vladislav Lialin and Stephen Rawls and David Chan and Shalini Ghosh and Anna Rumshisky and Wael Hamza,http://arxiv.org/pdf/2304.02080v1
http://arxiv.org/abs/2111.09453v3,creativecommons.org/licenses/by/4.0/,RoBERTuito: a pre-trained language model for social media text in Spanish,Juan Manuel Pérez and Damián A. Furman and Laura Alonso Alemany and Franco Luque,http://arxiv.org/pdf/2111.09453v3
http://arxiv.org/abs/2104.08666v2,creativecommons.org/licenses/by/4.0/,Worst of Both Worlds: Biases Compound in Pre-trained Vision-and-Language Models,Tejas Srinivasan and Yonatan Bisk,http://arxiv.org/pdf/2104.08666v2
http://arxiv.org/abs/2206.11993v1,creativecommons.org/licenses/by/4.0/,A Disability Lens towards Biases in GPT-3 Generated Open-Ended Languages,Akhter Al Amin and Kazi Sinthia Kabir,http://arxiv.org/pdf/2206.11993v1
http://arxiv.org/abs/2206.01685v2,creativecommons.org/licenses/by/4.0/,Toward a realistic model of speech processing in the brain with self-supervised learning,Juliette Millet and Charlotte Caucheteux and Pierre Orhan and Yves Boubenec and Alexandre Gramfort and Ewan Dunbar and Christophe Pallier and Jean-Remi King,http://arxiv.org/pdf/2206.01685v2
http://arxiv.org/abs/2211.16044v1,creativecommons.org/licenses/by/4.0/,Model Extraction Attack against Self-supervised Speech Models,Tsu-Yuan Hsu and Chen-An Li and Tung-Yu Wu and Hung-yi Lee,http://arxiv.org/pdf/2211.16044v1
http://arxiv.org/abs/2103.07762v2,creativecommons.org/licenses/by/4.0/,OkwuGbé: End-to-End Speech Recognition for Fon and Igbo,Bonaventure F. P. Dossou and Chris C. Emezue,http://arxiv.org/pdf/2103.07762v2
http://arxiv.org/abs/2205.03983v3,creativecommons.org/licenses/by/4.0/,Building Machine Translation Systems for the Next Thousand Languages,Ankur Bapna and Isaac Caswell and Julia Kreutzer and Orhan Firat and Daan van Esch and Aditya Siddhant and Mengmeng Niu and Pallavi Baljekar and Xavier Garcia and Wolfgang Macherey and Theresa Breiner and Vera Axelrod and Jason Riesa and Yuan Cao and Mia Xu Chen and Klaus Macherey and Maxim Krikun and Pidong Wang and Alexander Gutkin and Apurva Shah and Yanping Huang and Zhifeng Chen and Yonghui Wu and Macduff Hughes,http://arxiv.org/pdf/2205.03983v3
http://arxiv.org/abs/2302.01496v1,creativecommons.org/licenses/by/4.0/,Efficient Domain Adaptation for Speech Foundation Models,Bo Li and Dongseong Hwang and Zhouyuan Huo and Junwen Bai and Guru Prakash and Tara N. Sainath and Khe Chai Sim and Yu Zhang and Wei Han and Trevor Strohman and Francoise Beaufays,http://arxiv.org/pdf/2302.01496v1
http://arxiv.org/abs/2303.16133v1,creativecommons.org/licenses/by/4.0/,Exposing and Addressing Cross-Task Inconsistency in Unified Vision-Language Models,Adyasha Maharana and Amita Kamath and Christopher Clark and Mohit Bansal and Aniruddha Kembhavi,http://arxiv.org/pdf/2303.16133v1
http://arxiv.org/abs/2010.02429v3,creativecommons.org/licenses/by/4.0/,Modeling Preconditions in Text with a Crowd-sourced Dataset,Heeyoung Kwon and Mahnaz Koupaee and Pratyush Singh and Gargi Sawhney and Anmol Shukla and Keerthi Kumar Kallur and Nathanael Chambers and Niranjan Balasubramanian,http://arxiv.org/pdf/2010.02429v3
http://arxiv.org/abs/2106.13802v1,creativecommons.org/licenses/by/4.0/,Efficient Document Image Classification Using Region-Based Graph Neural Network,Jaya Krishna Mandivarapu and Eric Bunch and Qian You and Glenn Fung,http://arxiv.org/pdf/2106.13802v1
http://arxiv.org/abs/2107.06785v2,creativecommons.org/licenses/by/4.0/,Large-Scale News Classification using BERT Language Model: Spark NLP Approach,Kuncahyo Setyo Nugroho and Anantha Yullian Sukmadewa and Novanto Yudistira,http://arxiv.org/pdf/2107.06785v2
http://arxiv.org/abs/2112.09118v4,creativecommons.org/licenses/by/4.0/,Unsupervised Dense Information Retrieval with Contrastive Learning,Gautier Izacard and Mathilde Caron and Lucas Hosseini and Sebastian Riedel and Piotr Bojanowski and Armand Joulin and Edouard Grave,http://arxiv.org/pdf/2112.09118v4
http://arxiv.org/abs/2205.15241v2,creativecommons.org/licenses/by/4.0/,Multi-Game Decision Transformers,Kuang-Huei Lee and Ofir Nachum and Mengjiao Yang and Lisa Lee and Daniel Freeman and Winnie Xu and Sergio Guadarrama and Ian Fischer and Eric Jang and Henryk Michalewski and Igor Mordatch,http://arxiv.org/pdf/2205.15241v2
http://arxiv.org/abs/2211.15388v2,creativecommons.org/licenses/by/4.0/,Shifted Diffusion for Text-to-image Generation,Yufan Zhou and Bingchen Liu and Yizhe Zhu and Xiao Yang and Changyou Chen and Jinhui Xu,http://arxiv.org/pdf/2211.15388v2
http://arxiv.org/abs/2102.10094v3,creativecommons.org/licenses/by/4.0/,Formal Language Theory Meets Modern NLP,William Merrill,http://arxiv.org/pdf/2102.10094v3
http://arxiv.org/abs/2203.10321v1,creativecommons.org/licenses/by/4.0/,Sequence-to-Sequence Knowledge Graph Completion and Question Answering,Apoorv Saxena and Adrian Kochsiek and Rainer Gemulla,http://arxiv.org/pdf/2203.10321v1
http://arxiv.org/abs/2206.12866v1,creativecommons.org/licenses/by/4.0/,Contextual embedding and model weighting by fusing domain knowledge on Biomedical Question Answering,Yuxuan Lu and Jingya Yan and Zhixuan Qi and Zhongzheng Ge and Yongping Du,http://arxiv.org/pdf/2206.12866v1
http://arxiv.org/abs/2211.03270v1,creativecommons.org/licenses/by/4.0/,Reconciliation of Pre-trained Models and Prototypical Neural Networks in Few-shot Named Entity Recognition,Youcheng Huang and Wenqiang Lei and Jie Fu and Jiancheng Lv,http://arxiv.org/pdf/2211.03270v1
http://arxiv.org/abs/2011.08242v1,creativecommons.org/licenses/by/4.0/,Opportunities and Challenges for Circuit Board Level Hardware Description Languages,Richard Lin and Björn Hartmann,http://arxiv.org/pdf/2011.08242v1
http://arxiv.org/abs/2012.11995v1,creativecommons.org/licenses/by/4.0/,Pre-Training a Language Model Without Human Language,Cheng-Han Chiang and Hung-yi Lee,http://arxiv.org/pdf/2012.11995v1
http://arxiv.org/abs/2109.00087v3,creativecommons.org/licenses/by/4.0/,It's not Rocket Science : Interpreting Figurative Language in Narratives,Tuhin Chakrabarty and Yejin Choi and Vered Shwartz,http://arxiv.org/pdf/2109.00087v3
http://arxiv.org/abs/2304.00906v1,creativecommons.org/licenses/by/4.0/,ScandEval: A Benchmark for Scandinavian Natural Language Processing,Dan Saattrup Nielsen,http://arxiv.org/pdf/2304.00906v1
http://arxiv.org/abs/2108.09931v1,creativecommons.org/licenses/by/4.0/,"Towards a Formal Modelling, Analysis, and Verification of a Clone Node Attack Detection Scheme in the Internet of Things",Khizar Hameed and Saurabh Garg and Muhammad Bilal Amin and Byeong Kang,http://arxiv.org/pdf/2108.09931v1
http://arxiv.org/abs/2301.00704v1,creativecommons.org/licenses/by/4.0/,Muse: Text-To-Image Generation via Masked Generative Transformers,Huiwen Chang and Han Zhang and Jarred Barber and AJ Maschinot and Jose Lezama and Lu Jiang and Ming-Hsuan Yang and Kevin Murphy and William T. Freeman and Michael Rubinstein and Yuanzhen Li and Dilip Krishnan,http://arxiv.org/pdf/2301.00704v1
http://arxiv.org/abs/2010.13347v1,creativecommons.org/licenses/by/4.0/,"A Language and Methodology based on Scenarios, Grammars and Views, for Administrative Business Processes Modelling",Milliam Maxime Zekeng Ndadji and Maurice Tchoupé Tchendji and Clémentin Tayou Djamegni and Didier Parigot,http://arxiv.org/pdf/2010.13347v1
http://arxiv.org/abs/2012.03864v1,creativecommons.org/licenses/by/4.0/,Evaluating Cross-Lingual Transfer Learning Approaches in Multilingual Conversational Agent Models,Lizhen Tan and Olga Golovneva,http://arxiv.org/pdf/2012.03864v1
http://arxiv.org/abs/2210.15184v2,creativecommons.org/licenses/by/4.0/,Too Brittle To Touch: Comparing the Stability of Quantization and Distillation Towards Developing Lightweight Low-Resource MT Models,Harshita Diddee and Sandipan Dandapat and Monojit Choudhury and Tanuja Ganu and Kalika Bali,http://arxiv.org/pdf/2210.15184v2
http://arxiv.org/abs/2106.03441v3,creativecommons.org/licenses/by/4.0/,Attention Temperature Matters in Abstractive Summarization Distillation,Shengqiang Zhang and Xingxing Zhang and Hangbo Bao and Furu Wei,http://arxiv.org/pdf/2106.03441v3
http://arxiv.org/abs/2006.16370v1,creativecommons.org/licenses/by/4.0/,Classification of cancer pathology reports: a large-scale comparative study,Stefano Martina and Leonardo Ventura and Paolo Frasconi,http://arxiv.org/pdf/2006.16370v1
http://arxiv.org/abs/2210.13312v2,creativecommons.org/licenses/by/4.0/,Neural Theory-of-Mind? On the Limits of Social Intelligence in Large LMs,Maarten Sap and Ronan LeBras and Daniel Fried and Yejin Choi,http://arxiv.org/pdf/2210.13312v2
http://arxiv.org/abs/2112.09866v1,creativecommons.org/licenses/by/4.0/,Cascading Adaptors to Leverage English Data to Improve Performance of Question Answering for Low-Resource Languages,Hariom A. Pandya and Bhavik Ardeshna and Dr. Brijesh S. Bhatt,http://arxiv.org/pdf/2112.09866v1
http://arxiv.org/abs/2203.09435v2,creativecommons.org/licenses/by/4.0/,Expanding Pretrained Models to Thousands More Languages via Lexicon-based Adaptation,Xinyi Wang and Sebastian Ruder and Graham Neubig,http://arxiv.org/pdf/2203.09435v2
http://arxiv.org/abs/2207.05259v1,creativecommons.org/licenses/by/4.0/,Language-Based Causal Representation Learning,Blai Bonet and Hector Geffner,http://arxiv.org/pdf/2207.05259v1
http://arxiv.org/abs/2302.04087v1,creativecommons.org/licenses/by/4.0/,Büchi-like characterizations for Parikh-recognizable omega-languages,Mario Grobler and Sebastian Siebertz,http://arxiv.org/pdf/2302.04087v1
http://arxiv.org/abs/2103.11441v3,creativecommons.org/licenses/by/4.0/,TextFlint: Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing,Tao Gui and Xiao Wang and Qi Zhang and Qin Liu and Yicheng Zou and Xin Zhou and Rui Zheng and Chong Zhang and Qinzhuo Wu and Jiacheng Ye and Zexiong Pang and Yongxin Zhang and Zhengyan Li and Ruotian Ma and Zichu Fei and Ruijian Cai and Jun Zhao and Xingwu Hu and Zhiheng Yan and Yiding Tan and Yuan Hu and Qiyuan Bian and Zhihua Liu and Bolin Zhu and Shan Qin and Xiaoyu Xing and Jinlan Fu and Yue Zhang and Minlong Peng and Xiaoqing Zheng and Yaqian Zhou and Zhongyu Wei and Xipeng Qiu and Xuanjing Huang,http://arxiv.org/pdf/2103.11441v3
http://arxiv.org/abs/2204.13743v1,creativecommons.org/licenses/by/4.0/,HiNER: A Large Hindi Named Entity Recognition Dataset,Rudra Murthy and Pallab Bhattacharjee and Rahul Sharnagat and Jyotsana Khatri and Diptesh Kanojia and Pushpak Bhattacharyya,http://arxiv.org/pdf/2204.13743v1
http://arxiv.org/abs/2203.02094v2,creativecommons.org/licenses/by/4.0/,LiteTransformerSearch: Training-free Neural Architecture Search for Efficient Language Models,Mojan Javaheripi and Gustavo H. de Rosa and Subhabrata Mukherjee and Shital Shah and Tomasz L. Religa and Caio C. T. Mendes and Sebastien Bubeck and Farinaz Koushanfar and Debadeepta Dey,http://arxiv.org/pdf/2203.02094v2
http://arxiv.org/abs/2011.08626v2,creativecommons.org/licenses/by/4.0/,Neural Semi-supervised Learning for Text Classification Under Large-Scale Pretraining,Zijun Sun and Chun Fan and Xiaofei Sun and Yuxian Meng and Fei Wu and Jiwei Li,http://arxiv.org/pdf/2011.08626v2
http://arxiv.org/abs/2304.03589v1,creativecommons.org/licenses/by/4.0/,On Efficient Training of Large-Scale Deep Learning Models: A Literature Review,Li Shen and Yan Sun and Zhiyuan Yu and Liang Ding and Xinmei Tian and Dacheng Tao,http://arxiv.org/pdf/2304.03589v1
http://arxiv.org/abs/2202.00540v1,creativecommons.org/licenses/by/4.0/,Dominant Set-based Active Learning for Text Classification and its Application to Online Social Media,Toktam A. Oghaz and Ivan Garibay,http://arxiv.org/pdf/2202.00540v1
http://arxiv.org/abs/2205.10487v1,creativecommons.org/licenses/by/4.0/,Scaling Laws and Interpretability of Learning from Repeated Data,Danny Hernandez and Tom Brown and Tom Conerly and Nova DasSarma and Dawn Drain and Sheer El-Showk and Nelson Elhage and Zac Hatfield-Dodds and Tom Henighan and Tristan Hume and Scott Johnston and Ben Mann and Chris Olah and Catherine Olsson and Dario Amodei and Nicholas Joseph and Jared Kaplan and Sam McCandlish,http://arxiv.org/pdf/2205.10487v1
http://arxiv.org/abs/1706.03499v1,creativecommons.org/licenses/by/4.0/,SU-RUG at the CoNLL-SIGMORPHON 2017 shared task: Morphological Inflection with Attentional Sequence-to-Sequence Models,Robert Östling and Johannes Bjerva,http://arxiv.org/pdf/1706.03499v1
http://arxiv.org/abs/1611.02988v1,creativecommons.org/licenses/by/4.0/,Distant supervision for emotion detection using Facebook reactions,Chris Pool and Malvina Nissim,http://arxiv.org/pdf/1611.02988v1
http://arxiv.org/abs/2001.03216v1,creativecommons.org/licenses/by/4.0/,Simulating Lexical Semantic Change from Sense-Annotated Data,Dominik Schlechtweg and Sabine Schulte im Walde,http://arxiv.org/pdf/2001.03216v1
http://arxiv.org/abs/2001.05314v2,creativecommons.org/licenses/by/4.0/,Embedding Compression with Isotropic Iterative Quantization,Siyu Liao and Jie Chen and Yanzhi Wang and Qinru Qiu and Bo Yuan,http://arxiv.org/pdf/2001.05314v2
http://arxiv.org/abs/2009.12695v1,creativecommons.org/licenses/by/4.0/,Techniques to Improve Q&A Accuracy with Transformer-based models on Large Complex Documents,Chejui Liao and Tabish Maniar and Sravanajyothi N and Anantha Sharma,http://arxiv.org/pdf/2009.12695v1
http://arxiv.org/abs/2011.03138v1,creativecommons.org/licenses/by/4.0/,Semi-supervised URL Segmentation with Recurrent Neural Networks Pre-trained on Knowledge Graph Entities,Hao Zhang and Jae Ro and Richard Sproat,http://arxiv.org/pdf/2011.03138v1
http://arxiv.org/abs/2103.07259v1,creativecommons.org/licenses/by/4.0/,Explaining and Improving BERT Performance on Lexical Semantic Change Detection,Severin Laicher and Sinan Kurtyigit and Dominik Schlechtweg and Jonas Kuhn and Sabine Schulte im Walde,http://arxiv.org/pdf/2103.07259v1
http://arxiv.org/abs/2106.03111v1,creativecommons.org/licenses/by/4.0/,Lexical Semantic Change Discovery,Sinan Kurtyigit and Maike Park and Dominik Schlechtweg and Jonas Kuhn and Sabine Schulte im Walde,http://arxiv.org/pdf/2106.03111v1
http://arxiv.org/abs/2106.03161v2,creativecommons.org/licenses/by/4.0/,Identifying Populist Paragraphs in Text: A machine-learning approach,Jogilė Ulinskaitė and Lukas Pukelis,http://arxiv.org/pdf/2106.03161v2
http://arxiv.org/abs/2107.03474v1,creativecommons.org/licenses/by/4.0/,Differentiable Random Access Memory using Lattices,Adam P. Goucher and Rajan Troll,http://arxiv.org/pdf/2107.03474v1
http://arxiv.org/abs/2109.03200v2,creativecommons.org/licenses/by/4.0/,ExCode-Mixed: Explainable Approaches towards Sentiment Analysis on Code-Mixed Data using BERT models,Aman Priyanshu and Aleti Vardhan and Sudarshan Sivakumar and Supriti Vijay and Nipuna Chhabra,http://arxiv.org/pdf/2109.03200v2
http://arxiv.org/abs/2112.02810v1,creativecommons.org/licenses/by/4.0/,An Effective GCN-based Hierarchical Multi-label classification for Protein Function Prediction,Kyudam Choi and Yurim Lee and Cheongwon Kim and Minsung Yoon,http://arxiv.org/pdf/2112.02810v1
http://arxiv.org/abs/2203.01282v2,creativecommons.org/licenses/by/4.0/,py-irt: A Scalable Item Response Theory Library for Python,John P. Lalor and Pedro Rodriguez,http://arxiv.org/pdf/2203.01282v2
http://arxiv.org/abs/2205.01825v1,creativecommons.org/licenses/by/4.0/,AmbiPun: Generating Humorous Puns with Ambiguous Context,Anirudh Mittal and Yufei Tian and Nanyun Peng,http://arxiv.org/pdf/2205.01825v1
http://arxiv.org/abs/2209.00797v2,creativecommons.org/licenses/by/4.0/,"Random Text Perturbations Work, but not Always",Zhengxiang Wang,http://arxiv.org/pdf/2209.00797v2
http://arxiv.org/abs/2209.12614v1,creativecommons.org/licenses/by/4.0/,Identifying epidemic related Tweets using noisy learning,Ramya Tekumalla and Juan M. Banda,http://arxiv.org/pdf/2209.12614v1
http://arxiv.org/abs/2211.04417v1,creativecommons.org/licenses/by/4.0/,nBIIG: A Neural BI Insights Generation System for Table Reporting,Yotam Perlitz and Dafna Sheinwald and Noam Slonim and Michal Shmueli-Scheuer,http://arxiv.org/pdf/2211.04417v1
http://arxiv.org/abs/2304.09172v1,creativecommons.org/licenses/by/4.0/,Hyperbolic Image-Text Representations,Karan Desai and Maximilian Nickel and Tanmay Rajpurohit and Justin Johnson and Ramakrishna Vedantam,http://arxiv.org/pdf/2304.09172v1
http://arxiv.org/abs/2106.05426v4,creativecommons.org/licenses/by/4.0/,Low-Dimensional Structure in the Space of Language Representations is Reflected in Brain Responses,Richard Antonello and Javier Turek and Vy Vo and Alexander Huth,http://arxiv.org/pdf/2106.05426v4
http://arxiv.org/abs/1906.12230v1,creativecommons.org/licenses/by/4.0/,FIESTA: Fast IdEntification of State-of-The-Art models using adaptive bandit algorithms,Henry B. Moss and Andrew Moore and David S. Leslie and Paul Rayson,http://arxiv.org/pdf/1906.12230v1
http://arxiv.org/abs/2003.13198v4,creativecommons.org/licenses/by/4.0/,InterBERT: Vision-and-Language Interaction for Multi-modal Pretraining,Junyang Lin and An Yang and Yichang Zhang and Jie Liu and Jingren Zhou and Hongxia Yang,http://arxiv.org/pdf/2003.13198v4
http://arxiv.org/abs/1911.03268v1,creativecommons.org/licenses/by/4.0/,Inducing brain-relevant bias in natural language processing models,Dan Schwartz and Mariya Toneva and Leila Wehbe,http://arxiv.org/pdf/1911.03268v1
http://arxiv.org/abs/2103.05132v2,creativecommons.org/licenses/by/4.0/,AfriVEC: Word Embedding Models for African Languages. Case Study of Fon and Nobiin,Bonaventure F. P. Dossou and Mohammed Sabry,http://arxiv.org/pdf/2103.05132v2
http://arxiv.org/abs/2210.11621v1,creativecommons.org/licenses/by/4.0/,SMaLL-100: Introducing Shallow Multilingual Machine Translation Model for Low-Resource Languages,Alireza Mohammadshahi and Vassilina Nikoulina and Alexandre Berard and Caroline Brun and James Henderson and Laurent Besacier,http://arxiv.org/pdf/2210.11621v1
http://arxiv.org/abs/2211.11678v1,creativecommons.org/licenses/by/4.0/,Measuring Harmful Representations in Scandinavian Language Models,Samia Touileb and Debora Nozza,http://arxiv.org/pdf/2211.11678v1
http://arxiv.org/abs/2301.12652v2,creativecommons.org/licenses/by/4.0/,REPLUG: Retrieval-Augmented Black-Box Language Models,Weijia Shi and Sewon Min and Michihiro Yasunaga and Minjoon Seo and Rich James and Mike Lewis and Luke Zettlemoyer and Wen-tau Yih,http://arxiv.org/pdf/2301.12652v2
http://arxiv.org/abs/2011.07347v1,creativecommons.org/licenses/by/4.0/,Conditioned Natural Language Generation using only Unconditioned Language Model: An Exploration,Fan-Keng Sun and Cheng-I Lai,http://arxiv.org/pdf/2011.07347v1
http://arxiv.org/abs/2206.11146v1,creativecommons.org/licenses/by/4.0/,Modeling Emergent Lexicon Formation with a Self-Reinforcing Stochastic Process,Brendon Boldt and David Mortensen,http://arxiv.org/pdf/2206.11146v1
http://arxiv.org/abs/2303.15714v1,creativecommons.org/licenses/by/4.0/,Explicit Planning Helps Language Models in Logical Reasoning,Hongyu Zhao and Kangrui Wang and Mo Yu and Hongyuan Mei,http://arxiv.org/pdf/2303.15714v1
http://arxiv.org/abs/1909.05088v1,creativecommons.org/licenses/by/4.0/,Getting Gender Right in Neural Machine Translation,Eva Vanmassenhove and Christian Hardmeier and Andy Way,http://arxiv.org/pdf/1909.05088v1
http://arxiv.org/abs/1807.01784v1,creativecommons.org/licenses/by/4.0/,Program Language Translation Using a Grammar-Driven Tree-to-Tree Model,Mehdi Drissi and Olivia Watkins and Aditya Khant and Vivaswat Ojha and Pedro Sandoval and Rakia Segev and Eric Weiner and Robert Keller,http://arxiv.org/pdf/1807.01784v1
http://arxiv.org/abs/2007.02629v2,creativecommons.org/licenses/by/4.0/,Learning Spoken Language Representations with Neural Lattice Language Modeling,Chao-Wei Huang and Yun-Nung Chen,http://arxiv.org/pdf/2007.02629v2
http://arxiv.org/abs/2010.04482v1,creativecommons.org/licenses/by/4.0/,Word Level Language Identification in English Telugu Code Mixed Data,Sunil Gundapu and Radhika Mamidi,http://arxiv.org/pdf/2010.04482v1
http://arxiv.org/abs/2110.06128v3,creativecommons.org/licenses/by/4.0/,Regionalized models for Spanish language variations based on Twitter,Eric S. Tellez and Daniela Moctezuma and Sabino Miranda and Mario Graff and Guillermo Ruiz,http://arxiv.org/pdf/2110.06128v3
http://arxiv.org/abs/2112.10543v1,creativecommons.org/licenses/by/4.0/,Spiral Language Modeling,Yong Cao and Yukun Feng and Shaohui Kuang and Gu Xu,http://arxiv.org/pdf/2112.10543v1
http://arxiv.org/abs/2202.00794v2,creativecommons.org/licenses/by/4.0/,Learning to pronounce as measuring cross-lingual joint orthography-phonology complexity,Domenic Rosati,http://arxiv.org/pdf/2202.00794v2
http://arxiv.org/abs/2205.01620v2,creativecommons.org/licenses/by/4.0/,Unifying the Convergences in Multilingual Neural Machine Translation,Yichong Huang and Xiaocheng Feng and Xinwei Geng and Bing Qin,http://arxiv.org/pdf/2205.01620v2
http://arxiv.org/abs/2205.12404v3,creativecommons.org/licenses/by/4.0/,FLUTE: Figurative Language Understanding through Textual Explanations,Tuhin Chakrabarty and Arkadiy Saakyan and Debanjan Ghosh and Smaranda Muresan,http://arxiv.org/pdf/2205.12404v3
http://arxiv.org/abs/2207.09157v1,creativecommons.org/licenses/by/4.0/,On the cross-lingual transferability of multilingual prototypical models across NLU tasks,Oralie Cattan and Christophe Servan and Sophie Rosset,http://arxiv.org/pdf/2207.09157v1
http://arxiv.org/abs/2211.03818v1,creativecommons.org/licenses/by/4.0/,CELLS: A Parallel Corpus for Biomedical Lay Language Generation,Yue Guo and Wei Qiu and Gondy Leroy and Sheng Wang and Trevor Cohen,http://arxiv.org/pdf/2211.03818v1
http://arxiv.org/abs/2302.07974v1,creativecommons.org/licenses/by/4.0/,Tree-Based Representation and Generation of Natural and Mathematical Language,Alexander Scarlatos and Andrew Lan,http://arxiv.org/pdf/2302.07974v1
http://arxiv.org/abs/2304.05764v1,creativecommons.org/licenses/by/4.0/,Measuring Normative and Descriptive Biases in Language Models Using Census Data,Samia Touileb and Lilja Øvrelid and Erik Velldal,http://arxiv.org/pdf/2304.05764v1
http://arxiv.org/abs/2011.09567v1,creativecommons.org/licenses/by/4.0/,Predicting metrical patterns in Spanish poetry with language models,Javier de la Rosa and Salvador Ros and Elena González-Blanco,http://arxiv.org/pdf/2011.09567v1
http://arxiv.org/abs/2211.02011v4,creativecommons.org/licenses/by/4.0/,Inverse scaling can become U-shaped,Jason Wei and Najoung Kim and Yi Tay and Quoc V. Le,http://arxiv.org/pdf/2211.02011v4
http://arxiv.org/abs/2103.06922v3,creativecommons.org/licenses/by/4.0/,Towards Interpreting and Mitigating Shortcut Learning Behavior of NLU Models,Mengnan Du and Varun Manjunatha and Rajiv Jain and Ruchi Deshpande and Franck Dernoncourt and Jiuxiang Gu and Tong Sun and Xia Hu,http://arxiv.org/pdf/2103.06922v3
http://arxiv.org/abs/2205.01541v1,creativecommons.org/licenses/by/4.0/,Efficient Fine-Tuning of BERT Models on the Edge,Danilo Vucetic and Mohammadreza Tayaranian and Maryam Ziaeefard and James J. Clark and Brett H. Meyer and Warren J. Gross,http://arxiv.org/pdf/2205.01541v1
